"","Title","year","myGroups","gs","side","sex","numYears","minYear","maxYear","yearSpan","minimumAge","ageClass","meanMinAge","deltaMinAge","yday"
"1","1",2001,1015,3,"left","Male",3,1989,2003,15,15,"Adult",16,-1,218
"2","1",2001,1016,3,"left","Male",3,1989,2003,15,15,"Adult",16,-1,218
"3","1",2001,1018,2,"left","Male",3,1989,2003,15,15,"Adult",16,-1,218
"4","1",2003,1097,1,"left","Male",3,1989,2003,15,17,"Adult",16,1,240
"5","1",2003,1108,2,"left","Male",3,1989,2003,15,17,"Adult",16,1,240
"6","1",2003,1114,4,"left","Male",3,1989,2003,15,17,"Adult",16,1,240
"7","10",2002,1080,2,"left","Male",2,1989,2011,23,16,"Adult",20.5,-4.5,236
"8","102",2001,1022,2,"left","Male",8,1989,2019,31,15,"Adult",25.75,-10.75,242
"9","102",2002,1037,1,"left","Male",8,1989,2019,31,16,"Adult",25.75,-9.75,217
"10","102",2002,1039,3,"left","Male",8,1989,2019,31,16,"Adult",25.75,-9.75,217
"11","102",2002,1041,5,"left","Male",8,1989,2019,31,16,"Adult",25.75,-9.75,217
"12","102",2002,1056,2,"left","Male",8,1989,2019,31,16,"Adult",25.75,-9.75,217
"13","102",2002,1059,1,"left","Male",8,1989,2019,31,16,"Adult",25.75,-9.75,217
"14","102",2011,1354,5,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"15","102",2011,1377,1,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"16","102",2011,1378,4,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"17","102",2011,1401,3,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"18","102",2011,1402,1,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"19","102",2011,1423,2,"left","Male",8,1989,2019,31,25,"Adult",25.75,-0.75,234
"20","102",2013,1490,1,"left","Male",8,1989,2019,31,27,"Adult",25.75,1.25,244
"21","102",2015,1552,4,"left","Male",8,1989,2019,31,29,"Adult",25.75,3.25,166
"22","102",2015,1554,6,"left","Male",8,1989,2019,31,29,"Adult",25.75,3.25,166
"23","102",2016,1703,6,"left","Male",8,1989,2019,31,30,"Adult",25.75,4.25,204
"24","102",2016,1721,3,"left","Male",8,1989,2019,31,30,"Adult",25.75,4.25,204
"25","102",2016,1820,4,"left","Male",8,1989,2019,31,30,"Adult",25.75,4.25,204
"26","102",2016,1823,7,"left","Male",8,1989,2019,31,30,"Adult",25.75,4.25,204
"27","102",2017,1837,5,"left","Male",8,1989,2019,31,31,"Adult",25.75,5.25,218
"28","102",2017,1838,1,"left","Male",8,1989,2019,31,31,"Adult",25.75,5.25,218
"29","102",2019,1879,1,"left","Male",8,1989,2019,31,33,"Adult",25.75,7.25,208
"30","102",2019,1881,2,"left","Male",8,1989,2019,31,33,"Adult",25.75,7.25,208
"31","102",2019,1883,2,"left","Male",8,1989,2019,31,33,"Adult",25.75,7.25,208
"32","1025",2010,1259,2,"left","Female-Juvenile",1,1996,2010,15,17,"Adult",17,0,239
"33","1025",2010,1260,2,"left","Female-Juvenile",1,1996,2010,15,17,"Adult",17,0,239
"34","1114",2008,1177,3,"left","Male",1,1996,2008,13,15,"Adult",15,0,247
"35","1147",2006,1122,1,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"36","1147",2006,1123,1,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"37","1147",2006,1125,2,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"38","1147",2006,1136,3,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"39","1147",2006,1139,5,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"40","1147",2006,1144,3,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"41","1147",2006,1145,2,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"42","1147",2006,1146,1,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"43","1147",2006,1147,2,"left","Female-Juvenile",3,1996,2015,20,13,"Adult",17.3333333333333,-4.33333333333333,213
"44","1147",2010,1199,2,"left","Female-Juvenile",3,1996,2015,20,17,"Adult",17.3333333333333,-0.333333333333332,205
"45","1147",2010,1209,5,"left","Female-Juvenile",3,1996,2015,20,17,"Adult",17.3333333333333,-0.333333333333332,205
"46","1147",2010,1234,3,"left","Female-Juvenile",3,1996,2015,20,17,"Adult",17.3333333333333,-0.333333333333332,205
"47","1147",2015,1575,2,"left","Female-Juvenile",3,1996,2015,20,22,"Adult",17.3333333333333,4.66666666666667,215
"48","1173",2001,1025,8,"left","Male",1,1996,2001,6,8,"Adult",8,0,242
"49","1173",2001,1027,4,"left","Male",1,1996,2001,6,8,"Adult",8,0,242
"50","120",2002,1045,2,"left","Male",5,1989,2013,25,16,"Adult",20.8,-4.8,220
"51","120",2002,1084,3,"left","Male",5,1989,2013,25,16,"Adult",20.8,-4.8,220
"52","120",2003,1098,1,"left","Male",5,1989,2013,25,17,"Adult",20.8,-3.8,241
"53","120",2003,1104,2,"left","Male",5,1989,2013,25,17,"Adult",20.8,-3.8,241
"54","120",2003,1114,4,"left","Male",5,1989,2013,25,17,"Adult",20.8,-3.8,241
"55","120",2006,1127,2,"left","Male",5,1989,2013,25,20,"Adult",20.8,-0.800000000000001,209
"56","120",2010,1279,3,"left","Male",5,1989,2013,25,24,"Adult",20.8,3.2,240
"57","120",2010,1281,4,"left","Male",5,1989,2013,25,24,"Adult",20.8,3.2,240
"58","120",2013,1527,5,"left","Male",5,1989,2013,25,27,"Adult",20.8,6.2,249
"59","120",2013,1528,5,"left","Male",5,1989,2013,25,27,"Adult",20.8,6.2,249
"60","1313",2002,1041,5,"left","Female-Juvenile",3,1998,2011,14,7,"Adult",9.66666666666667,-2.66666666666667,234
"61","1313",2011,1445,1,"left","Female-Juvenile",3,1998,2011,14,16,"Adult",9.66666666666667,6.33333333333333,243
"62","1336",2011,1323,2,"left","Female-Juvenile",4,1994,2021,28,20,"Adult",22,-2,226
"63","1336",2019,1929,2,"left","Female-Juvenile",4,1994,2021,28,28,"Adult",22,6,216
"64","1336",2019,1931,3,"left","Female-Juvenile",4,1994,2021,28,28,"Adult",22,6,216
"65","1336",2021,2063,4,"left","Female-Juvenile",4,1994,2021,28,30,"Adult",22,8,227
"66","1364",2002,1078,1,"left","Female-Juvenile",5,1997,2016,20,8,"Adult",14,-6,239
"67","1364",2002,1087,3,"left","Female-Juvenile",5,1997,2016,20,8,"Adult",14,-6,239
"68","1364",2010,1251,8,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"69","1364",2010,1254,3,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"70","1364",2010,1261,1,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"71","1364",2010,1263,3,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"72","1364",2010,1287,1,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"73","1364",2010,1288,1,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"74","1364",2010,1289,1,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"75","1364",2010,1290,3,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"76","1364",2010,1291,2,"left","Female-Juvenile",5,1997,2016,20,16,"Adult",14,2,240
"77","1364",2016,1712,15,"left","Female-Juvenile",5,1997,2016,20,22,"Adult",14,8,207
"78","1364",2016,1716,27,"left","Female-Juvenile",5,1997,2016,20,22,"Adult",14,8,207
"79","1364",2016,1720,20,"left","Female-Juvenile",5,1997,2016,20,22,"Adult",14,8,207
"80","1458",2006,1153,1,"left","Male",6,1998,2016,19,11,"Adult",14.6666666666667,-3.66666666666667,215
"81","1458",2010,1194,4,"left","Male",6,1998,2016,19,15,"Adult",14.6666666666667,0.333333333333334,212
"82","1458",2010,1221,6,"left","Male",6,1998,2016,19,15,"Adult",14.6666666666667,0.333333333333334,212
"83","1458",2010,1223,7,"left","Male",6,1998,2016,19,15,"Adult",14.6666666666667,0.333333333333334,212
"84","1458",2010,1224,2,"left","Male",6,1998,2016,19,15,"Adult",14.6666666666667,0.333333333333334,212
"85","1458",2010,1226,4,"left","Male",6,1998,2016,19,15,"Adult",14.6666666666667,0.333333333333334,212
"86","1458",2011,1306,3,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"87","1458",2011,1353,1,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"88","1458",2011,1354,5,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"89","1458",2011,1360,2,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"90","1458",2011,1363,7,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"91","1458",2011,1398,1,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"92","1458",2011,1414,2,"left","Male",6,1998,2016,19,16,"Adult",14.6666666666667,1.33333333333333,234
"93","1458",2013,1540,1,"left","Male",6,1998,2016,19,18,"Adult",14.6666666666667,3.33333333333333,250
"94","1458",2016,1703,6,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"95","1458",2016,1721,3,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"96","1458",2016,1723,1,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"97","1458",2016,1751,3,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"98","1458",2016,1772,9,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"99","1458",2016,1775,2,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"100","1458",2016,1776,5,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"101","1458",2016,1785,7,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"102","1458",2016,1790,2,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"103","1458",2016,1795,6,"left","Male",6,1998,2016,19,21,"Adult",14.6666666666667,6.33333333333333,241
"104","1470",2003,1099,4,"left","Female-Juvenile",1,1998,2003,6,8,"Adult",8,0,241
"105","1470",2003,1102,2,"left","Female-Juvenile",1,1998,2003,6,8,"Adult",8,0,241
"106","16",2010,1249,4,"left","Male",3,1990,2011,22,23,"Adult",20.6666666666667,2.33333333333333,237
"107","16",2010,1269,4,"left","Male",3,1990,2011,22,23,"Adult",20.6666666666667,2.33333333333333,237
"108","16",2010,1279,3,"left","Male",3,1990,2011,22,23,"Adult",20.6666666666667,2.33333333333333,237
"109","16",2010,1281,4,"left","Male",3,1990,2011,22,23,"Adult",20.6666666666667,2.33333333333333,237
"110","16",2011,1306,3,"left","Male",3,1990,2011,22,24,"Adult",20.6666666666667,3.33333333333333,205
"111","16",2011,1354,5,"left","Male",3,1990,2011,22,24,"Adult",20.6666666666667,3.33333333333333,205
"112","16",2011,1363,7,"left","Male",3,1990,2011,22,24,"Adult",20.6666666666667,3.33333333333333,205
"113","16",2011,1424,2,"left","Male",3,1990,2011,22,24,"Adult",20.6666666666667,3.33333333333333,205
"114","162",2011,1404,6,"left","Female-Juvenile",5,1989,2023,35,25,"Adult",31.4,-6.4,234
"115","162",2013,1513,2,"left","Female-Juvenile",5,1989,2023,35,27,"Adult",31.4,-4.4,248
"116","162",2013,1516,4,"left","Female-Juvenile",5,1989,2023,35,27,"Adult",31.4,-4.4,248
"117","162",2019,1889,7,"left","Female-Juvenile",5,1989,2023,35,33,"Adult",31.4,1.6,213
"118","162",2019,1956,3,"left","Female-Juvenile",5,1989,2023,35,33,"Adult",31.4,1.6,213
"119","162",2021,1986,6,"left","Female-Juvenile",5,1989,2023,35,35,"Adult",31.4,3.6,203
"120","162",2021,2012,2,"left","Female-Juvenile",5,1989,2023,35,35,"Adult",31.4,3.6,203
"121","162",2023,2179,6,"left","Female-Juvenile",5,1989,2023,35,37,"Adult",31.4,5.6,227
"122","162",2023,2203,7,"left","Female-Juvenile",5,1989,2023,35,37,"Adult",31.4,5.6,227
"123","1676",2001,1023,1,"left","Male",3,1999,2013,15,5,"Adult",9.33333333333333,-4.33333333333333,242
"124","1676",2001,1025,8,"left","Male",3,1999,2013,15,5,"Adult",9.33333333333333,-4.33333333333333,242
"125","1676",2002,1031,1,"left","Male",3,1999,2013,15,6,"Adult",9.33333333333333,-3.33333333333333,213
"126","1676",2002,1033,2,"left","Male",3,1999,2013,15,6,"Adult",9.33333333333333,-3.33333333333333,213
"127","1676",2013,1517,5,"left","Male",3,1999,2013,15,17,"Adult",9.33333333333333,7.66666666666667,248
"128","1676",2013,1519,1,"left","Male",3,1999,2013,15,17,"Adult",9.33333333333333,7.66666666666667,248
"129","17",2002,1083,1,"left","Female-Juvenile",2,1989,2002,14,16,"Adult",15.5,0.5,239
"130","170",2011,1322,4,"left","Female-Juvenile",1,1997,2011,15,17,"Adult",17,0,226
"131","170",2011,1323,2,"left","Female-Juvenile",1,1997,2011,15,17,"Adult",17,0,226
"132","170",2011,1371,8,"left","Female-Juvenile",1,1997,2011,15,17,"Adult",17,0,226
"133","170",2011,1375,2,"left","Female-Juvenile",1,1997,2011,15,17,"Adult",17,0,226
"134","1739",2011,1386,3,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"135","1739",2011,1389,1,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"136","1739",2011,1400,2,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"137","1739",2011,1401,3,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"138","1739",2011,1404,6,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"139","1739",2011,1405,2,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"140","1739",2011,1418,3,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"141","1739",2011,1439,1,"left","Male",7,2001,2023,23,13,"Adult",15.7142857142857,-2.71428571428571,234
"142","1739",2013,1489,2,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"143","1739",2013,1517,5,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"144","1739",2013,1518,1,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"145","1739",2013,1520,2,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"146","1739",2013,1525,1,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"147","1739",2013,1534,1,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"148","1739",2013,1541,2,"left","Male",7,2001,2023,23,15,"Adult",15.7142857142857,-0.714285714285714,248
"149","1739",2015,1552,4,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"150","1739",2015,1554,6,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"151","1739",2015,1559,2,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"152","1739",2015,1572,3,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"153","1739",2015,1574,2,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"154","1739",2015,1578,2,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"155","1739",2015,1579,1,"left","Male",7,2001,2023,23,17,"Adult",15.7142857142857,1.28571428571429,166
"156","1739",2016,1709,11,"left","Male",7,2001,2023,23,18,"Adult",15.7142857142857,2.28571428571429,207
"157","1739",2016,1712,15,"left","Male",7,2001,2023,23,18,"Adult",15.7142857142857,2.28571428571429,207
"158","1739",2016,1716,27,"left","Male",7,2001,2023,23,18,"Adult",15.7142857142857,2.28571428571429,207
"159","1739",2016,1720,20,"left","Male",7,2001,2023,23,18,"Adult",15.7142857142857,2.28571428571429,207
"160","1739",2017,1829,3,"left","Male",7,2001,2023,23,19,"Adult",15.7142857142857,3.28571428571429,218
"161","1739",2017,1830,4,"left","Male",7,2001,2023,23,19,"Adult",15.7142857142857,3.28571428571429,218
"162","1739",2017,1831,3,"left","Male",7,2001,2023,23,19,"Adult",15.7142857142857,3.28571428571429,218
"163","1739",2023,2296,6,"left","Male",7,2001,2023,23,25,"Adult",15.7142857142857,9.28571428571429,237
"164","1747",2006,1128,2,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"165","1747",2006,1129,2,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"166","1747",2006,1130,3,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"167","1747",2006,1131,4,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"168","1747",2006,1132,1,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"169","1747",2006,1135,2,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"170","1747",2006,1139,5,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"171","1747",2006,1163,1,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"172","1747",2006,1164,2,"left","Female-Juvenile",2,2006,2007,2,3,"Adult",3.5,-0.5,211
"173","1747",2007,1167,2,"left","Female-Juvenile",2,2006,2007,2,4,"Adult",3.5,0.5,214
"174","1747",2007,1168,1,"left","Female-Juvenile",2,2006,2007,2,4,"Adult",3.5,0.5,214
"175","1757",2006,1128,2,"left","Female-Juvenile",6,2001,2016,16,8,"Adult",11.8333333333333,-3.83333333333333,211
"176","1757",2006,1129,2,"left","Female-Juvenile",6,2001,2016,16,8,"Adult",11.8333333333333,-3.83333333333333,211
"177","1757",2006,1130,3,"left","Female-Juvenile",6,2001,2016,16,8,"Adult",11.8333333333333,-3.83333333333333,211
"178","1757",2006,1131,4,"left","Female-Juvenile",6,2001,2016,16,8,"Adult",11.8333333333333,-3.83333333333333,211
"179","1757",2006,1139,5,"left","Female-Juvenile",6,2001,2016,16,8,"Adult",11.8333333333333,-3.83333333333333,211
"180","1757",2010,1189,2,"left","Female-Juvenile",6,2001,2016,16,12,"Adult",11.8333333333333,0.166666666666666,239
"181","1757",2010,1191,4,"left","Female-Juvenile",6,2001,2016,16,12,"Adult",11.8333333333333,0.166666666666666,239
"182","1757",2010,1256,2,"left","Female-Juvenile",6,2001,2016,16,12,"Adult",11.8333333333333,0.166666666666666,239
"183","1757",2010,1257,4,"left","Female-Juvenile",6,2001,2016,16,12,"Adult",11.8333333333333,0.166666666666666,239
"184","1757",2010,1258,6,"left","Female-Juvenile",6,2001,2016,16,12,"Adult",11.8333333333333,0.166666666666666,239
"185","1757",2011,1324,1,"left","Female-Juvenile",6,2001,2016,16,13,"Adult",11.8333333333333,1.16666666666667,227
"186","1757",2011,1327,5,"left","Female-Juvenile",6,2001,2016,16,13,"Adult",11.8333333333333,1.16666666666667,227
"187","1757",2011,1344,1,"left","Female-Juvenile",6,2001,2016,16,13,"Adult",11.8333333333333,1.16666666666667,227
"188","1757",2015,1648,5,"left","Female-Juvenile",6,2001,2016,16,17,"Adult",11.8333333333333,5.16666666666667,240
"189","1757",2015,1649,2,"left","Female-Juvenile",6,2001,2016,16,17,"Adult",11.8333333333333,5.16666666666667,240
"190","1757",2016,1696,2,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"191","1757",2016,1698,2,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"192","1757",2016,1699,1,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"193","1757",2016,1768,3,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"194","1757",2016,1790,2,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"195","1757",2016,1795,6,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"196","1757",2016,1798,4,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"197","1757",2016,1825,6,"left","Female-Juvenile",6,2001,2016,16,18,"Adult",11.8333333333333,6.16666666666667,204
"198","1779",2006,1116,3,"left","Male",4,2002,2011,10,7,"Adult",8.25,-1.25,206
"199","1779",2006,1117,2,"left","Male",4,2002,2011,10,7,"Adult",8.25,-1.25,206
"200","1779",2006,1152,3,"left","Male",4,2002,2011,10,7,"Adult",8.25,-1.25,206
"201","1779",2010,1201,1,"left","Male",4,2002,2011,10,11,"Adult",8.25,2.75,208
"202","1779",2011,1466,4,"left","Male",4,2002,2011,10,12,"Adult",8.25,3.75,243
"203","1829",2011,1341,7,"left","Male",3,2002,2017,16,12,"Adult",11,1,236
"204","1829",2011,1436,4,"left","Male",3,2002,2017,16,12,"Adult",11,1,236
"205","1829",2017,1837,5,"left","Male",3,2002,2017,16,18,"Adult",11,7,218
"206","1829",2017,1839,3,"left","Male",3,2002,2017,16,18,"Adult",11,7,218
"207","1829",2017,1840,2,"left","Male",3,2002,2017,16,18,"Adult",11,7,218
"208","1829",2017,1841,2,"left","Male",3,2002,2017,16,18,"Adult",11,7,218
"209","1917",2002,1039,3,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,239
"210","1917",2002,1087,3,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,239
"211","1924",2002,1041,5,"left","Male",1,2002,2002,1,3,"Adult",3,0,217
"212","1929",2002,1041,5,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"213","1929",2002,1048,3,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"214","1929",2002,1058,2,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"215","1929",2002,1071,2,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"216","1929",2002,1072,4,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"217","1929",2002,1087,3,"left","Female-Juvenile",2,2002,2011,10,3,"Adult",7.5,-4.5,226
"218","1930",2002,1046,1,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,231
"219","1930",2002,1063,6,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,231
"220","1930",2002,1065,5,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,231
"221","1930",2002,1066,3,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,231
"222","1930",2002,1067,4,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,231
"223","1966",2002,1047,5,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"224","1966",2002,1049,4,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"225","1966",2002,1050,1,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"226","1966",2002,1051,1,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"227","1966",2002,1054,4,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"228","1966",2002,1068,1,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"229","1966",2002,1069,1,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"230","1966",2002,1072,4,"left","Male",1,2002,2002,1,3,"Adult",3,0,226
"231","1978",2002,1047,5,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"232","1978",2002,1048,3,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"233","1978",2002,1049,4,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"234","1978",2002,1054,4,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"235","1978",2002,1056,2,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"236","1978",2002,1057,3,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"237","1978",2002,1073,2,"left","Female-Juvenile",1,2002,2002,1,3,"Adult",3,0,226
"238","2028",2010,1200,1,"left","Male",5,2002,2015,14,11,"Adult",11.2,-0.199999999999999,239
"239","2028",2010,1203,1,"left","Male",5,2002,2015,14,11,"Adult",11.2,-0.199999999999999,239
"240","2028",2010,1260,2,"left","Male",5,2002,2015,14,11,"Adult",11.2,-0.199999999999999,239
"241","2028",2011,1331,1,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"242","2028",2011,1365,3,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"243","2028",2011,1371,8,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"244","2028",2011,1375,2,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"245","2028",2011,1376,1,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"246","2028",2011,1386,3,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"247","2028",2011,1404,6,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"248","2028",2011,1417,1,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"249","2028",2011,1418,3,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"250","2028",2011,1431,6,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"251","2028",2011,1433,3,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"252","2028",2011,1464,2,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"253","2028",2011,1466,4,"left","Male",5,2002,2015,14,12,"Adult",11.2,0.800000000000001,243
"254","2028",2013,1468,2,"left","Male",5,2002,2015,14,14,"Adult",11.2,2.8,238
"255","2028",2013,1480,1,"left","Male",5,2002,2015,14,14,"Adult",11.2,2.8,238
"256","2028",2013,1489,2,"left","Male",5,2002,2015,14,14,"Adult",11.2,2.8,238
"257","2028",2015,1588,6,"left","Male",5,2002,2015,14,16,"Adult",11.2,4.8,227
"258","2048",2010,1255,1,"left","Male",6,2002,2019,18,11,"Adult",13.1666666666667,-2.16666666666667,239
"259","2048",2010,1259,2,"left","Male",6,2002,2019,18,11,"Adult",13.1666666666667,-2.16666666666667,239
"260","2048",2011,1339,1,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"261","2048",2011,1371,8,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"262","2048",2011,1386,3,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"263","2048",2011,1427,3,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"264","2048",2011,1431,6,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"265","2048",2011,1434,3,"left","Male",6,2002,2019,18,12,"Adult",13.1666666666667,-1.16666666666667,236
"266","2048",2015,1549,3,"left","Male",6,2002,2019,18,16,"Adult",13.1666666666667,2.83333333333333,227
